year,month,age_group,state,donations
2014,7,35-39,W.P. Kuala Lumpur,195
2014,7,40-44,Johor,78
2014,7,40-44,Kedah,62
2014,7,40-44,Kelantan,4
2014,7,40-44,Malaysia,778
2014,7,40-44,Melaka,40
2014,7,40-44,Negeri Sembilan,24
2014,7,40-44,Pahang,13
2014,7,40-44,Perak,51
2014,7,40-44,Pulau Pinang,208
2014,7,40-44,Sabah,45
2014,7,40-44,Sarawak,47
2014,7,40-44,Selangor,48
2014,7,40-44,Terengganu,20
2014,7,40-44,W.P. Kuala Lumpur,138
2014,7,45-49,Johor,50
2014,7,45-49,Kedah,34
2014,7,45-49,Kelantan,1
2014,7,45-49,Malaysia,575
2014,7,45-49,Melaka,27
2014,7,45-49,Negeri Sembilan,21
2014,7,45-49,Pahang,11
2014,7,45-49,Perak,50
2014,7,45-49,Pulau Pinang,182
2014,7,45-49,Sabah,24
2014,7,45-49,Sarawak,32
2014,7,45-49,Selangor,20
2014,7,45-49,Terengganu,10
2014,7,45-49,W.P. Kuala Lumpur,113
2014,7,50-54,Johor,37
2014,7,50-54,Kedah,30
2014,7,50-54,Kelantan,1
2014,7,50-54,Malaysia,385
2014,7,50-54,Melaka,16
2014,7,50-54,Negeri Sembilan,14
2014,7,50-54,Pahang,13
2014,7,50-54,Perak,38
2014,7,50-54,Pulau Pinang,91
2014,7,50-54,Sabah,32
2014,7,50-54,Sarawak,24
2014,7,50-54,Selangor,10
2014,7,50-54,Terengganu,9
2014,7,50-54,W.P. Kuala Lumpur,70
2014,7,55-59,Johor,17
2014,7,55-59,Kedah,9
2014,7,55-59,Kelantan,1
2014,7,55-59,Malaysia,175
2014,7,55-59,Melaka,6
2014,7,55-59,Negeri Sembilan,7
2014,7,55-59,Pahang,7
2014,7,55-59,Perak,14
2014,7,55-59,Pulau Pinang,45
2014,7,55-59,Sabah,5
2014,7,55-59,Sarawak,11
2014,7,55-59,Selangor,9
2014,7,55-59,Terengganu,4
2014,7,55-59,W.P. Kuala Lumpur,40
2014,7,60-64,Johor,0
2014,7,60-64,Kedah,0
2014,7,60-64,Kelantan,0
2014,7,60-64,Malaysia,19
2014,7,60-64,Melaka,1
2014,7,60-64,Negeri Sembilan,1
2014,7,60-64,Pahang,0
2014,7,60-64,Perak,4
2014,7,60-64,Pulau Pinang,11
2014,7,60-64,Sabah,0
2014,7,60-64,Sarawak,2
2014,7,60-64,Selangor,0
2014,7,60-64,Terengganu,0
2014,7,60-64,W.P. Kuala Lumpur,0
2014,8,17-24,Johor,600
2014,8,17-24,Kedah,1214
2014,8,17-24,Kelantan,285
2014,8,17-24,Malaysia,8764
2014,8,17-24,Melaka,398
2014,8,17-24,Negeri Sembilan,210
2014,8,17-24,Pahang,355
2014,8,17-24,Perak,791
2014,8,17-24,Pulau Pinang,938
2014,8,17-24,Sabah,258
2014,8,17-24,Sarawak,216
2014,8,17-24,Selangor,167
2014,8,17-24,Terengganu,650
2014,8,17-24,W.P. Kuala Lumpur,2682
2014,8,25-29,Johor,186
2014,8,25-29,Kedah,182
2014,8,25-29,Kelantan,48
2014,8,25-29,Malaysia,2479
2014,8,25-29,Melaka,119
2014,8,25-29,Negeri Sembilan,54
2014,8,25-29,Pahang,62
2014,8,25-29,Perak,208
2014,8,25-29,Pulau Pinang,319
2014,8,25-29,Sabah,91
2014,8,25-29,Sarawak,132
2014,8,25-29,Selangor,160
2014,8,25-29,Terengganu,23
2014,8,25-29,W.P. Kuala Lumpur,895
2014,8,30-34,Johor,151
2014,8,30-34,Kedah,147
2014,8,30-34,Kelantan,45
2014,8,30-34,Malaysia,2134
2014,8,30-34,Melaka,83
2014,8,30-34,Negeri Sembilan,34
2014,8,30-34,Pahang,38
2014,8,30-34,Perak,163
2014,8,30-34,Pulau Pinang,415
2014,8,30-34,Sabah,76
2014,8,30-34,Sarawak,102
2014,8,30-34,Selangor,119
2014,8,30-34,Terengganu,18
2014,8,30-34,W.P. Kuala Lumpur,743
2014,8,35-39,Johor,130
2014,8,35-39,Kedah,115
2014,8,35-39,Kelantan,32
2014,8,35-39,Malaysia,1724
2014,8,35-39,Melaka,89
2014,8,35-39,Negeri Sembilan,27
2014,8,35-39,Pahang,29
2014,8,35-39,Perak,120
2014,8,35-39,Pulau Pinang,366
2014,8,35-39,Sabah,69
2014,8,35-39,Sarawak,81
2014,8,35-39,Selangor,101
2014,8,35-39,Terengganu,11
2014,8,35-39,W.P. Kuala Lumpur,554
2014,8,40-44,Johor,94
2014,8,40-44,Kedah,97
2014,8,40-44,Kelantan,36
2014,8,40-44,Malaysia,1203
2014,8,40-44,Melaka,44
2014,8,40-44,Negeri Sembilan,20
2014,8,40-44,Pahang,21
2014,8,40-44,Perak,86
2014,8,40-44,Pulau Pinang,287
2014,8,40-44,Sabah,41
2014,8,40-44,Sarawak,70
2014,8,40-44,Selangor,67
2014,8,40-44,Terengganu,9
2014,8,40-44,W.P. Kuala Lumpur,331
2014,8,45-49,Johor,53
2014,8,45-49,Kedah,46
2014,8,45-49,Kelantan,18
2014,8,45-49,Malaysia,820
2014,8,45-49,Melaka,41
2014,8,45-49,Negeri Sembilan,15
2014,8,45-49,Pahang,15
2014,8,45-49,Perak,62
2014,8,45-49,Pulau Pinang,226
2014,8,45-49,Sabah,25
2014,8,45-49,Sarawak,47
2014,8,45-49,Selangor,38
2014,8,45-49,Terengganu,2
2014,8,45-49,W.P. Kuala Lumpur,232
2014,8,50-54,Johor,39
2014,8,50-54,Kedah,39
2014,8,50-54,Kelantan,17
2014,8,50-54,Malaysia,490
2014,8,50-54,Melaka,18
2014,8,50-54,Negeri Sembilan,9
2014,8,50-54,Pahang,15
2014,8,50-54,Perak,43
2014,8,50-54,Pulau Pinang,124
2014,8,50-54,Sabah,17
2014,8,50-54,Sarawak,24
2014,8,50-54,Selangor,25
2014,8,50-54,Terengganu,2
2014,8,50-54,W.P. Kuala Lumpur,118
2014,8,55-59,Johor,18
2014,8,55-59,Kedah,24
2014,8,55-59,Kelantan,7
2014,8,55-59,Malaysia,220
2014,8,55-59,Melaka,14
2014,8,55-59,Negeri Sembilan,3
2014,8,55-59,Pahang,3
2014,8,55-59,Perak,19
2014,8,55-59,Pulau Pinang,50
2014,8,55-59,Sabah,5
2014,8,55-59,Sarawak,11
2014,8,55-59,Selangor,13
2014,8,55-59,Terengganu,2
2014,8,55-59,W.P. Kuala Lumpur,51
2014,8,60-64,Johor,1
2014,8,60-64,Kedah,2
2014,8,60-64,Kelantan,1
2014,8,60-64,Malaysia,17
2014,8,60-64,Melaka,0
2014,8,60-64,Negeri Sembilan,0
2014,8,60-64,Pahang,1
2014,8,60-64,Perak,0
2014,8,60-64,Pulau Pinang,7
2014,8,60-64,Sabah,0
2014,8,60-64,Sarawak,1
2014,8,60-64,Selangor,1
2014,8,60-64,Terengganu,0
2014,8,60-64,W.P. Kuala Lumpur,3
2014,9,17-24,Johor,499
2014,9,17-24,Kedah,1054
2014,9,17-24,Kelantan,378
2014,9,17-24,Malaysia,8606
2014,9,17-24,Melaka,605
2014,9,17-24,Negeri Sembilan,404
2014,9,17-24,Pahang,731
2014,9,17-24,Perak,774
2014,9,17-24,Pulau Pinang,631
2014,9,17-24,Sabah,364
2014,9,17-24,Sarawak,295
2014,9,17-24,Selangor,397
2014,9,17-24,Terengganu,456
2014,9,17-24,W.P. Kuala Lumpur,2018
2014,9,25-29,Johor,217
2014,9,25-29,Kedah,192
2014,9,25-29,Kelantan,72
2014,9,25-29,Malaysia,2491
2014,9,25-29,Melaka,88
2014,9,25-29,Negeri Sembilan,97
2014,9,25-29,Pahang,24
2014,9,25-29,Perak,167
2014,9,25-29,Pulau Pinang,275
2014,9,25-29,Sabah,155
2014,9,25-29,Sarawak,144
2014,9,25-29,Selangor,124
2014,9,25-29,Terengganu,39
2014,9,25-29,W.P. Kuala Lumpur,897
2014,9,30-34,Johor,138
2014,9,30-34,Kedah,167
2014,9,30-34,Kelantan,53
2014,9,30-34,Malaysia,2139
2014,9,30-34,Melaka,83
2014,9,30-34,Negeri Sembilan,92
2014,9,30-34,Pahang,23
2014,9,30-34,Perak,162
2014,9,30-34,Pulau Pinang,284
2014,9,30-34,Sabah,140
2014,9,30-34,Sarawak,119
2014,9,30-34,Selangor,94
2014,9,30-34,Terengganu,26
2014,9,30-34,W.P. Kuala Lumpur,758
2014,9,35-39,Johor,94
2014,9,35-39,Kedah,119
2014,9,35-39,Kelantan,38
2014,9,35-39,Malaysia,1591
2014,9,35-39,Melaka,54
2014,9,35-39,Negeri Sembilan,64
2014,9,35-39,Pahang,28
2014,9,35-39,Perak,126
2014,9,35-39,Pulau Pinang,306
2014,9,35-39,Sabah,91
2014,9,35-39,Sarawak,85
2014,9,35-39,Selangor,64
2014,9,35-39,Terengganu,11
2014,9,35-39,W.P. Kuala Lumpur,511
2014,9,40-44,Johor,79
2014,9,40-44,Kedah,93
2014,9,40-44,Kelantan,28
2014,9,40-44,Malaysia,1127
2014,9,40-44,Melaka,36
2014,9,40-44,Negeri Sembilan,40
2014,9,40-44,Pahang,19
2014,9,40-44,Perak,99
2014,9,40-44,Pulau Pinang,241
2014,9,40-44,Sabah,64
2014,9,40-44,Sarawak,82
2014,9,40-44,Selangor,45
2014,9,40-44,Terengganu,2
2014,9,40-44,W.P. Kuala Lumpur,299
2014,9,45-49,Johor,45
2014,9,45-49,Kedah,53
2014,9,45-49,Kelantan,22
2014,9,45-49,Malaysia,704
2014,9,45-49,Melaka,25
2014,9,45-49,Negeri Sembilan,26
2014,9,45-49,Pahang,16
2014,9,45-49,Perak,43
2014,9,45-49,Pulau Pinang,146
2014,9,45-49,Sabah,45
2014,9,45-49,Sarawak,50
2014,9,45-49,Selangor,38
2014,9,45-49,Terengganu,2
2014,9,45-49,W.P. Kuala Lumpur,193
2014,9,50-54,Johor,36
2014,9,50-54,Kedah,41
2014,9,50-54,Kelantan,10
2014,9,50-54,Malaysia,436
2014,9,50-54,Melaka,28
2014,9,50-54,Negeri Sembilan,16
2014,9,50-54,Pahang,11
2014,9,50-54,Perak,40
2014,9,50-54,Pulau Pinang,67
2014,9,50-54,Sabah,28
2014,9,50-54,Sarawak,27
2014,9,50-54,Selangor,17
2014,9,50-54,Terengganu,3
2014,9,50-54,W.P. Kuala Lumpur,112
2014,9,55-59,Johor,16
2014,9,55-59,Kedah,20
2014,9,55-59,Kelantan,1
2014,9,55-59,Malaysia,185
2014,9,55-59,Melaka,12
2014,9,55-59,Negeri Sembilan,2
2014,9,55-59,Pahang,9
2014,9,55-59,Perak,13
2014,9,55-59,Pulau Pinang,31
2014,9,55-59,Sabah,16
2014,9,55-59,Sarawak,14
2014,9,55-59,Selangor,5
2014,9,55-59,Terengganu,1
2014,9,55-59,W.P. Kuala Lumpur,45
2014,9,60-64,Johor,3
2014,9,60-64,Kedah,1
2014,9,60-64,Kelantan,0
2014,9,60-64,Malaysia,20
2014,9,60-64,Melaka,2
2014,9,60-64,Negeri Sembilan,0
2014,9,60-64,Pahang,0
2014,9,60-64,Perak,1
2014,9,60-64,Pulau Pinang,9
2014,9,60-64,Sabah,2
2014,9,60-64,Sarawak,0
2014,9,60-64,Selangor,1
2014,9,60-64,Terengganu,0
2014,9,60-64,W.P. Kuala Lumpur,1
2014,10,17-24,Johor,554
2014,10,17-24,Kedah,979
2014,10,17-24,Kelantan,166
2014,10,17-24,Malaysia,7577
2014,10,17-24,Melaka,418
2014,10,17-24,Negeri Sembilan,147
2014,10,17-24,Pahang,256
2014,10,17-24,Perak,1162
2014,10,17-24,Pulau Pinang,346
2014,10,17-24,Sabah,245
2014,10,17-24,Sarawak,306
2014,10,17-24,Selangor,242
2014,10,17-24,Terengganu,487
2014,10,17-24,W.P. Kuala Lumpur,2269
2014,10,25-29,Johor,224
2014,10,25-29,Kedah,186
2014,10,25-29,Kelantan,50
2014,10,25-29,Malaysia,2283
2014,10,25-29,Melaka,65
2014,10,25-29,Negeri Sembilan,56
2014,10,25-29,Pahang,55
2014,10,25-29,Perak,140
2014,10,25-29,Pulau Pinang,310
2014,10,25-29,Sabah,111
2014,10,25-29,Sarawak,194
2014,10,25-29,Selangor,109
2014,10,25-29,Terengganu,42
2014,10,25-29,W.P. Kuala Lumpur,741
2014,10,30-34,Johor,184
2014,10,30-34,Kedah,123
2014,10,30-34,Kelantan,42
2014,10,30-34,Malaysia,1783
2014,10,30-34,Melaka,52
2014,10,30-34,Negeri Sembilan,54
2014,10,30-34,Pahang,63
2014,10,30-34,Perak,91
2014,10,30-34,Pulau Pinang,325
2014,10,30-34,Sabah,62
2014,10,30-34,Sarawak,115
2014,10,30-34,Selangor,91
2014,10,30-34,Terengganu,25
2014,10,30-34,W.P. Kuala Lumpur,556
2014,10,35-39,Johor,123
2014,10,35-39,Kedah,106
2014,10,35-39,Kelantan,30
2014,10,35-39,Malaysia,1319
2014,10,35-39,Melaka,62
2014,10,35-39,Negeri Sembilan,27
2014,10,35-39,Pahang,26
2014,10,35-39,Perak,65
2014,10,35-39,Pulau Pinang,256
2014,10,35-39,Sabah,57
2014,10,35-39,Sarawak,100
2014,10,35-39,Selangor,53
2014,10,35-39,Terengganu,6
2014,10,35-39,W.P. Kuala Lumpur,408
2014,10,40-44,Johor,90
2014,10,40-44,Kedah,78
2014,10,40-44,Kelantan,33
2014,10,40-44,Malaysia,1002
2014,10,40-44,Melaka,30
2014,10,40-44,Negeri Sembilan,21
2014,10,40-44,Pahang,25
2014,10,40-44,Perak,58
2014,10,40-44,Pulau Pinang,190
2014,10,40-44,Sabah,43
2014,10,40-44,Sarawak,86
2014,10,40-44,Selangor,48
2014,10,40-44,Terengganu,10
2014,10,40-44,W.P. Kuala Lumpur,290
2014,10,45-49,Johor,69
2014,10,45-49,Kedah,42
2014,10,45-49,Kelantan,20
2014,10,45-49,Malaysia,695
2014,10,45-49,Melaka,30
2014,10,45-49,Negeri Sembilan,19
2014,10,45-49,Pahang,11
2014,10,45-49,Perak,37
2014,10,45-49,Pulau Pinang,149
2014,10,45-49,Sabah,24
2014,10,45-49,Sarawak,64
2014,10,45-49,Selangor,27
2014,10,45-49,Terengganu,7
2014,10,45-49,W.P. Kuala Lumpur,196
2014,10,50-54,Johor,40
2014,10,50-54,Kedah,41
2014,10,50-54,Kelantan,14
2014,10,50-54,Malaysia,404
2014,10,50-54,Melaka,17
2014,10,50-54,Negeri Sembilan,7
2014,10,50-54,Pahang,8
2014,10,50-54,Perak,31
2014,10,50-54,Pulau Pinang,72
2014,10,50-54,Sabah,16
2014,10,50-54,Sarawak,46
2014,10,50-54,Selangor,12
2014,10,50-54,Terengganu,1
2014,10,50-54,W.P. Kuala Lumpur,99
2014,10,55-59,Johor,22
2014,10,55-59,Kedah,19
2014,10,55-59,Kelantan,7
2014,10,55-59,Malaysia,173
2014,10,55-59,Melaka,7
2014,10,55-59,Negeri Sembilan,3
2014,10,55-59,Pahang,4
2014,10,55-59,Perak,20
2014,10,55-59,Pulau Pinang,17
2014,10,55-59,Sabah,9
2014,10,55-59,Sarawak,13
2014,10,55-59,Selangor,9
2014,10,55-59,Terengganu,2
2014,10,55-59,W.P. Kuala Lumpur,41
2014,10,60-64,Johor,3
2014,10,60-64,Kedah,1
2014,10,60-64,Kelantan,1
2014,10,60-64,Malaysia,18
2014,10,60-64,Melaka,1
2014,10,60-64,Negeri Sembilan,0
2014,10,60-64,Pahang,0
2014,10,60-64,Perak,1
2014,10,60-64,Pulau Pinang,3
2014,10,60-64,Sabah,2
2014,10,60-64,Sarawak,2
2014,10,60-64,Selangor,0
2014,10,60-64,Terengganu,1
2014,10,60-64,W.P. Kuala Lumpur,3
2014,11,17-24,Johor,312
2014,11,17-24,Kedah,626
2014,11,17-24,Kelantan,247
2014,11,17-24,Malaysia,5938
2014,11,17-24,Melaka,399
2014,11,17-24,Negeri Sembilan,175
2014,11,17-24,Pahang,322
2014,11,17-24,Perak,458
2014,11,17-24,Pulau Pinang,505
2014,11,17-24,Sabah,300
2014,11,17-24,Sarawak,219
2014,11,17-24,Selangor,417
2014,11,17-24,Terengganu,161
2014,11,17-24,W.P. Kuala Lumpur,1797
2014,11,25-29,Johor,209
2014,11,25-29,Kedah,178
2014,11,25-29,Kelantan,73
2014,11,25-29,Malaysia,2217
2014,11,25-29,Melaka,91
2014,11,25-29,Negeri Sembilan,38
2014,11,25-29,Pahang,28
2014,11,25-29,Perak,165
2014,11,25-29,Pulau Pinang,316
2014,11,25-29,Sabah,130
2014,11,25-29,Sarawak,189
2014,11,25-29,Selangor,98
2014,11,25-29,Terengganu,24
2014,11,25-29,W.P. Kuala Lumpur,678
2014,11,30-34,Johor,174
2014,11,30-34,Kedah,138
2014,11,30-34,Kelantan,51
2014,11,30-34,Malaysia,1875
2014,11,30-34,Melaka,85
2014,11,30-34,Negeri Sembilan,39
2014,11,30-34,Pahang,37
2014,11,30-34,Perak,146
2014,11,30-34,Pulau Pinang,335
2014,11,30-34,Sabah,101
2014,11,30-34,Sarawak,97
2014,11,30-34,Selangor,100
2014,11,30-34,Terengganu,16
2014,11,30-34,W.P. Kuala Lumpur,556
2014,11,35-39,Johor,164
2014,11,35-39,Kedah,98
2014,11,35-39,Kelantan,52
2014,11,35-39,Malaysia,1454
2014,11,35-39,Melaka,63
2014,11,35-39,Negeri Sembilan,17
2014,11,35-39,Pahang,18
2014,11,35-39,Perak,122
2014,11,35-39,Pulau Pinang,284
2014,11,35-39,Sabah,80
2014,11,35-39,Sarawak,94
2014,11,35-39,Selangor,99
2014,11,35-39,Terengganu,9
2014,11,35-39,W.P. Kuala Lumpur,354
2014,11,40-44,Johor,116
2014,11,40-44,Kedah,75
2014,11,40-44,Kelantan,36
2014,11,40-44,Malaysia,1103
2014,11,40-44,Melaka,64
2014,11,40-44,Negeri Sembilan,17
2014,11,40-44,Pahang,14
2014,11,40-44,Perak,97
2014,11,40-44,Pulau Pinang,255
2014,11,40-44,Sabah,52
2014,11,40-44,Sarawak,70
2014,11,40-44,Selangor,62
2014,11,40-44,Terengganu,6
2014,11,40-44,W.P. Kuala Lumpur,239
2014,11,45-49,Johor,66
2014,11,45-49,Kedah,52
2014,11,45-49,Kelantan,21
2014,11,45-49,Malaysia,723
2014,11,45-49,Melaka,36
2014,11,45-49,Negeri Sembilan,17
2014,11,45-49,Pahang,18
2014,11,45-49,Perak,55
2014,11,45-49,Pulau Pinang,171
2014,11,45-49,Sabah,38
2014,11,45-49,Sarawak,71
2014,11,45-49,Selangor,44
2014,11,45-49,Terengganu,8
2014,11,45-49,W.P. Kuala Lumpur,126
2014,11,50-54,Johor,50
2014,11,50-54,Kedah,42
2014,11,50-54,Kelantan,19
2014,11,50-54,Malaysia,456
2014,11,50-54,Melaka,31
2014,11,50-54,Negeri Sembilan,10
2014,11,50-54,Pahang,8
2014,11,50-54,Perak,34
2014,11,50-54,Pulau Pinang,70
2014,11,50-54,Sabah,31
2014,11,50-54,Sarawak,40
2014,11,50-54,Selangor,26
2014,11,50-54,Terengganu,4
2014,11,50-54,W.P. Kuala Lumpur,91
2014,11,55-59,Johor,20
2014,11,55-59,Kedah,13
2014,11,55-59,Kelantan,8
2014,11,55-59,Malaysia,173
2014,11,55-59,Melaka,19
2014,11,55-59,Negeri Sembilan,4
2014,11,55-59,Pahang,7
2014,11,55-59,Perak,12
2014,11,55-59,Pulau Pinang,16
2014,11,55-59,Sabah,12
2014,11,55-59,Sarawak,17
2014,11,55-59,Selangor,8
2014,11,55-59,Terengganu,0
2014,11,55-59,W.P. Kuala Lumpur,37
2014,11,60-64,Johor,6
2014,11,60-64,Kedah,3
2014,11,60-64,Kelantan,2
2014,11,60-64,Malaysia,25
2014,11,60-64,Melaka,1
2014,11,60-64,Negeri Sembilan,0
2014,11,60-64,Pahang,0
2014,11,60-64,Perak,1
2014,11,60-64,Pulau Pinang,4
2014,11,60-64,Sabah,1
2014,11,60-64,Sarawak,2
2014,11,60-64,Selangor,0
2014,11,60-64,Terengganu,0
2014,11,60-64,W.P. Kuala Lumpur,5
2014,12,17-24,Johor,349
2014,12,17-24,Kedah,856
2014,12,17-24,Kelantan,127
2014,12,17-24,Malaysia,6222
2014,12,17-24,Melaka,406
2014,12,17-24,Negeri Sembilan,340
2014,12,17-24,Pahang,115
2014,12,17-24,Perak,615
2014,12,17-24,Pulau Pinang,450
2014,12,17-24,Sabah,266
2014,12,17-24,Sarawak,278
2014,12,17-24,Selangor,223
2014,12,17-24,Terengganu,323
2014,12,17-24,W.P. Kuala Lumpur,1874
2014,12,25-29,Johor,173
2014,12,25-29,Kedah,198
2014,12,25-29,Kelantan,63
2014,12,25-29,Malaysia,2275
2014,12,25-29,Melaka,89
2014,12,25-29,Negeri Sembilan,65
2014,12,25-29,Pahang,42
2014,12,25-29,Perak,184
2014,12,25-29,Pulau Pinang,308
2014,12,25-29,Sabah,118
2014,12,25-29,Sarawak,263
2014,12,25-29,Selangor,101
2014,12,25-29,Terengganu,39
2014,12,25-29,W.P. Kuala Lumpur,632
2014,12,30-34,Johor,156
2014,12,30-34,Kedah,168
2014,12,30-34,Kelantan,52
2014,12,30-34,Malaysia,1875
2014,12,30-34,Melaka,88
2014,12,30-34,Negeri Sembilan,61
2014,12,30-34,Pahang,29
2014,12,30-34,Perak,133
2014,12,30-34,Pulau Pinang,336
2014,12,30-34,Sabah,84
2014,12,30-34,Sarawak,182
2014,12,30-34,Selangor,84
2014,12,30-34,Terengganu,16
2014,12,30-34,W.P. Kuala Lumpur,486
2014,12,35-39,Johor,117
2014,12,35-39,Kedah,97
2014,12,35-39,Kelantan,32
2014,12,35-39,Malaysia,1372
2014,12,35-39,Melaka,52
2014,12,35-39,Negeri Sembilan,43
2014,12,35-39,Pahang,32
2014,12,35-39,Perak,101
2014,12,35-39,Pulau Pinang,242
2014,12,35-39,Sabah,65
2014,12,35-39,Sarawak,200
2014,12,35-39,Selangor,66
2014,12,35-39,Terengganu,15
2014,12,35-39,W.P. Kuala Lumpur,310
2014,12,40-44,Johor,92
2014,12,40-44,Kedah,66
2014,12,40-44,Kelantan,25
2014,12,40-44,Malaysia,954
2014,12,40-44,Melaka,38
2014,12,40-44,Negeri Sembilan,35
2014,12,40-44,Pahang,18
2014,12,40-44,Perak,76
2014,12,40-44,Pulau Pinang,187
2014,12,40-44,Sabah,23
2014,12,40-44,Sarawak,155
2014,12,40-44,Selangor,41
2014,12,40-44,Terengganu,6
2014,12,40-44,W.P. Kuala Lumpur,192
2014,12,45-49,Johor,53
2014,12,45-49,Kedah,49
2014,12,45-49,Kelantan,17
2014,12,45-49,Malaysia,683
2014,12,45-49,Melaka,38
2014,12,45-49,Negeri Sembilan,23
2014,12,45-49,Pahang,5
2014,12,45-49,Perak,39
2014,12,45-49,Pulau Pinang,132
2014,12,45-49,Sabah,28
2014,12,45-49,Sarawak,146
2014,12,45-49,Selangor,26
2014,12,45-49,Terengganu,8
2014,12,45-49,W.P. Kuala Lumpur,119
2014,12,50-54,Johor,30
2014,12,50-54,Kedah,25
2014,12,50-54,Kelantan,6
2014,12,50-54,Malaysia,400
2014,12,50-54,Melaka,19
2014,12,50-54,Negeri Sembilan,21
2014,12,50-54,Pahang,9
2014,12,50-54,Perak,25
2014,12,50-54,Pulau Pinang,59
2014,12,50-54,Sabah,26
2014,12,50-54,Sarawak,100
2014,12,50-54,Selangor,11
2014,12,50-54,Terengganu,3
2014,12,50-54,W.P. Kuala Lumpur,66
2014,12,55-59,Johor,16
2014,12,55-59,Kedah,13
2014,12,55-59,Kelantan,0
2014,12,55-59,Malaysia,185
2014,12,55-59,Melaka,14
2014,12,55-59,Negeri Sembilan,13
2014,12,55-59,Pahang,6
2014,12,55-59,Perak,11
2014,12,55-59,Pulau Pinang,18
2014,12,55-59,Sabah,6
2014,12,55-59,Sarawak,49
2014,12,55-59,Selangor,7
2014,12,55-59,Terengganu,0
2014,12,55-59,W.P. Kuala Lumpur,32
2014,12,60-64,Johor,2
2014,12,60-64,Kedah,1
2014,12,60-64,Kelantan,0
2014,12,60-64,Malaysia,23
2014,12,60-64,Melaka,1
2014,12,60-64,Negeri Sembilan,0
2014,12,60-64,Pahang,0
2014,12,60-64,Perak,1
2014,12,60-64,Pulau Pinang,2
2014,12,60-64,Sabah,4
2014,12,60-64,Sarawak,6
2014,12,60-64,Selangor,1
2014,12,60-64,Terengganu,0
2014,12,60-64,W.P. Kuala Lumpur,5
2015,1,17-24,Johor,557
2015,1,17-24,Kedah,1545
2015,1,17-24,Kelantan,790
2015,1,17-24,Malaysia,10756
2015,1,17-24,Melaka,1044
2015,1,17-24,Negeri Sembilan,246
2015,1,17-24,Pahang,441
2015,1,17-24,Perak,1063
2015,1,17-24,Pulau Pinang,869
2015,1,17-24,Sabah,287
2015,1,17-24,Sarawak,338
2015,1,17-24,Selangor,459
2015,1,17-24,Terengganu,678
2015,1,17-24,W.P. Kuala Lumpur,2439
2015,1,25-29,Johor,245
2015,1,25-29,Kedah,161
2015,1,25-29,Kelantan,102
2015,1,25-29,Malaysia,2685
2015,1,25-29,Melaka,145
2015,1,25-29,Negeri Sembilan,63
2015,1,25-29,Pahang,29
2015,1,25-29,Perak,133
2015,1,25-29,Pulau Pinang,294
2015,1,25-29,Sabah,122
2015,1,25-29,Sarawak,160
2015,1,25-29,Selangor,207
2015,1,25-29,Terengganu,49
2015,1,25-29,W.P. Kuala Lumpur,975
2015,1,30-34,Johor,191
2015,1,30-34,Kedah,107
2015,1,30-34,Kelantan,92
2015,1,30-34,Malaysia,2228
2015,1,30-34,Melaka,109
2015,1,30-34,Negeri Sembilan,51
2015,1,30-34,Pahang,19
2015,1,30-34,Perak,127
2015,1,30-34,Pulau Pinang,274
2015,1,30-34,Sabah,100
2015,1,30-34,Sarawak,146
2015,1,30-34,Selangor,163
2015,1,30-34,Terengganu,24
2015,1,30-34,W.P. Kuala Lumpur,825
2015,1,35-39,Johor,153
2015,1,35-39,Kedah,99
2015,1,35-39,Kelantan,65
2015,1,35-39,Malaysia,1645
2015,1,35-39,Melaka,60
2015,1,35-39,Negeri Sembilan,28
2015,1,35-39,Pahang,11
2015,1,35-39,Perak,85
2015,1,35-39,Pulau Pinang,268
2015,1,35-39,Sabah,62
2015,1,35-39,Sarawak,138
2015,1,35-39,Selangor,119
2015,1,35-39,Terengganu,10
2015,1,35-39,W.P. Kuala Lumpur,547
2015,1,40-44,Johor,100
2015,1,40-44,Kedah,71
2015,1,40-44,Kelantan,64
2015,1,40-44,Malaysia,1301
2015,1,40-44,Melaka,60
2015,1,40-44,Negeri Sembilan,34
2015,1,40-44,Pahang,10
2015,1,40-44,Perak,60
2015,1,40-44,Pulau Pinang,202
2015,1,40-44,Sabah,40
2015,1,40-44,Sarawak,137
2015,1,40-44,Selangor,87
2015,1,40-44,Terengganu,12
2015,1,40-44,W.P. Kuala Lumpur,424
2015,1,45-49,Johor,61
2015,1,45-49,Kedah,51
2015,1,45-49,Kelantan,43
2015,1,45-49,Malaysia,860
2015,1,45-49,Melaka,36
2015,1,45-49,Negeri Sembilan,32
2015,1,45-49,Pahang,13
2015,1,45-49,Perak,43
2015,1,45-49,Pulau Pinang,116
2015,1,45-49,Sabah,45
2015,1,45-49,Sarawak,108
2015,1,45-49,Selangor,68
2015,1,45-49,Terengganu,7
2015,1,45-49,W.P. Kuala Lumpur,237
2015,1,50-54,Johor,41
2015,1,50-54,Kedah,27
2015,1,50-54,Kelantan,24
2015,1,50-54,Malaysia,499
2015,1,50-54,Melaka,20
2015,1,50-54,Negeri Sembilan,23
2015,1,50-54,Pahang,5
2015,1,50-54,Perak,24
2015,1,50-54,Pulau Pinang,51
2015,1,50-54,Sabah,19
2015,1,50-54,Sarawak,77
2015,1,50-54,Selangor,31
2015,1,50-54,Terengganu,11
2015,1,50-54,W.P. Kuala Lumpur,146
